ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_px_seg0,w_px_seg1,w_px_seg2,w_px_seg3,w_px_seg4,w_px_seg5,w_len,w_len_seg0,w_len_seg1,w_len_seg2,w_len_seg3,w_len_seg4,w_len_seg5,w_px_segmean,w_len_segmean,w_ring
2748,0.72536,0.49802,1.0,1.0,0.01031,0.19706,1.0,0.51414,0.45428,0.72155,0.48148,0.00684,0.19316,1.0,0.50883,0.45812,0.72194,0.48289,0.48148,0.7962
2749,0.94343,0.81854,1.0,1.0,0.84278,0.6,0.72155,0.74036,0.99115,1.0,0.81624,0.84274,0.60456,0.72194,0.73789,0.99031,1.0,0.81597,0.81624,0.99459
2750,0.78683,0.68629,1.0,1.0,0.90722,0.37168,0.01932,0.84278,1.0,1.0,0.68974,0.90712,0.37208,0.01652,0.84274,1.0,1.0,0.69017,0.68974,0.88965
2751,0.99098,0.94549,1.0,1.0,1.0,1.0,1.0,1.0,0.9115,0.7724,0.94786,1.0,1.0,1.0,1.0,0.91339,0.77379,0.94732,0.94786,0.99373
2752,0.98578,0.96399,1.0,1.0,0.88402,0.88824,1.0,1.0,1.0,1.0,0.9622,0.88433,0.88889,1.0,1.0,1.0,1.0,0.96204,0.9622,0.99772
2753,0.85707,0.5993,1.0,1.0,0.42119,0.60882,1.0,0.64781,0.41298,0.46247,0.59145,0.41709,0.61254,1.0,0.64444,0.40684,0.46781,0.59221,0.59145,0.9566
2754,0.41444,0.49231,1.0,1.0,0.73902,0.8563,0.1937,0.42119,0.41471,0.3913,0.5018,0.74017,0.85356,0.19658,0.41709,0.41538,0.38803,0.5027,0.5018,0.35897
2755,0.48503,0.42249,1.0,1.0,0.34021,0.71765,0.3913,0.41495,0.40294,0.31401,0.42669,0.33048,0.71795,0.38803,0.41823,0.39886,0.30655,0.43018,0.42669,0.4716
2756,0.66014,0.63724,1.0,1.0,0.93557,0.66862,0.78744,0.34021,0.50588,0.57108,0.63552,0.94017,0.6735,0.78803,0.33048,0.50826,0.57265,0.6348,0.63552,0.65926
2757,0.63993,0.48815,1.0,1.0,0.47423,0.46313,0.57108,0.49612,0.59824,0.34058,0.4887,0.4661,0.45926,0.57265,0.49915,0.59259,0.34245,0.49056,0.4887,0.71576
2758,0.76625,0.81168,1.0,1.0,1.0,1.0,0.77536,0.47423,0.85882,0.79227,0.81652,1.0,1.0,0.77664,0.4661,0.85983,0.79658,0.81678,0.81652,0.72023
2759,0.78999,0.75626,1.0,1.0,0.45478,0.84751,0.79227,0.92526,0.96471,0.59662,0.76524,0.45128,0.85527,0.79658,0.9265,0.96296,0.59886,0.76352,0.76524,0.87246
2760,0.27311,0.29982,1.0,1.0,0.23514,0.24927,0.37831,0.45478,0.22647,0.23671,0.29535,0.23305,0.24217,0.37835,0.45128,0.23248,0.23476,0.29678,0.29535,0.28547
2761,0.5304,0.42035,1.0,1.0,0.0,0.0,0.89109,0.99501,0.57547,0.00494,0.41197,0.0,0.0,0.89117,0.99601,0.57835,0.00627,0.41109,0.41197,0.54976
2762,0.29243,0.22589,1.0,1.0,0.15,0.62264,0.00494,0.0,0.02201,0.59259,0.23105,0.14986,0.61937,0.00627,0.0,0.02051,0.59031,0.23203,0.23105,0.33476
2763,0.07497,0.0808,1.0,1.0,0.00499,0.00943,0.28642,0.15,0.0,0.0,0.07521,0.00399,0.00969,0.28775,0.14986,0.0,0.0,0.07514,0.07521,0.02896
2764,0.4896,0.21374,1.0,1.0,0.24129,0.69811,0.0,0.0,0.49686,0.00494,0.24131,0.2433,0.69972,0.0,0.0,0.49858,0.00627,0.2402,0.24131,0.55366
2765,0.24138,0.38252,1.0,1.0,0.70075,0.74843,0.5284,0.24129,0.0,0.07389,0.38177,0.70142,0.74815,0.52365,0.2433,0.0,0.07407,0.38213,0.38177,0.17949
2766,0.16318,0.24465,1.0,1.0,0.62594,0.66144,0.07389,0.0,0.0,0.14074,0.25119,0.62393,0.66781,0.07407,0.0,0.0,0.14131,0.25033,0.25119,0.11937
2767,0.54377,0.47103,1.0,1.0,0.26185,0.52978,0.57531,0.62594,0.33229,0.47654,0.46686,0.25755,0.52991,0.57835,0.62393,0.33219,0.4792,0.46695,0.46686,0.60237
2768,0.52129,0.39171,1.0,1.0,0.06484,0.37931,0.47654,0.28,0.42812,0.71852,0.39145,0.06268,0.38006,0.4792,0.28034,0.42906,0.71738,0.39122,0.39145,0.58006
2769,0.34468,0.27795,1.0,1.0,0.7375,0.33022,0.23457,0.06484,0.0,0.25862,0.26961,0.73618,0.32991,0.23305,0.06268,0.0,0.25584,0.27096,0.26961,0.24691
2770,0.37168,0.53476,1.0,1.0,0.62344,0.72414,0.25862,0.49377,0.95283,0.28642,0.5566,0.62621,0.72479,0.25584,0.49345,0.95214,0.28718,0.55654,0.5566,0.30494
2771,0.74359,0.72383,1.0,1.0,0.995,0.82812,0.89189,0.62344,0.00627,0.86667,0.70275,0.99601,0.82792,0.89402,0.62621,0.00684,0.86553,0.7019,0.70275,0.79601
2772,0.32938,0.33913,1.0,1.0,0.085,0.67812,0.86667,0.15212,0.09404,0.17037,0.34141,0.08604,0.6792,0.86553,0.15271,0.0963,0.16866,0.34105,0.34141,0.25613
2773,0.16585,0.26726,1.0,1.0,0.1175,0.7,0.55665,0.085,0.05938,0.12808,0.27379,0.11795,0.69687,0.55613,0.08604,0.05755,0.12821,0.27443,0.27379,0.07312
2774,0.34431,0.35959,1.0,1.0,0.335,0.38318,0.12808,0.2375,0.43614,0.65517,0.3641,0.33732,0.38632,0.12821,0.23761,0.43875,0.65641,0.36251,0.3641,0.28718
2775,0.71874,0.67498,1.0,1.0,1.0,0.75938,0.57635,0.335,0.325,1.0,0.66458,1.0,0.75726,0.57094,0.33732,0.32194,1.0,0.66595,0.66458,0.80532
2776,0.64905,0.67053,1.0,1.0,0.37343,0.75078,1.0,0.4,0.80312,0.73153,0.6754,0.36923,0.75214,1.0,0.39886,0.80513,0.72707,0.67648,0.6754,0.67246
2777,0.48027,0.47198,1.0,1.0,0.74,0.52025,0.03941,0.37343,0.76324,0.46929,0.48319,0.73903,0.52137,0.03761,0.36923,0.76353,0.46838,0.48427,0.48319,0.51918
2778,0.72269,0.64146,1.0,1.0,0.8275,0.35514,0.46929,0.5725,0.61371,0.94815,0.63172,0.8302,0.35499,0.46838,0.57493,0.61481,0.94701,0.63105,0.63172,0.74074
2779,0.59927,0.59093,1.0,1.0,0.535,0.63975,0.53071,0.8275,0.52336,0.48522,0.59098,0.53504,0.63248,0.5396,0.8302,0.52365,0.4849,0.59026,0.59098,0.59592
2780,0.67563,0.62055,1.0,1.0,0.86216,0.36025,0.48522,1.0,0.44237,0.49261,0.60522,0.86097,0.35897,0.4849,1.0,0.43818,0.48832,0.6071,0.60522,0.64482
2781,0.7446,0.89012,1.0,1.0,0.7995,0.74534,0.92365,0.86216,1.0,1.0,0.88993,0.80057,0.75271,0.92536,0.86097,1.0,1.0,0.88844,0.88993,0.785
2782,0.61839,0.61077,1.0,1.0,0.59649,1.0,1.0,0.63409,0.09657,0.31204,0.60722,0.59829,1.0,1.0,0.63476,0.09858,0.31168,0.60653,0.60722,0.54463
2783,0.47671,0.552,1.0,1.0,0.5402,0.50155,1.0,0.59649,0.24768,0.35714,0.53894,0.5396,0.49915,1.0,0.59829,0.2416,0.35499,0.54051,0.53894,0.43428
2784,0.74453,0.58426,1.0,1.0,0.67669,0.54489,0.35714,0.56281,0.30031,1.0,0.57369,0.67806,0.54986,0.35499,0.56353,0.29573,1.0,0.57364,0.57369,0.76838
2785,0.75912,0.66444,1.0,1.0,0.59799,0.60372,0.58477,0.67669,0.86957,0.68305,0.66752,0.6,0.60228,0.57493,0.67806,0.86838,0.68148,0.6693,0.66752,0.81975
2786,0.54685,0.60657,1.0,1.0,0.33668,0.46914,0.68305,0.82957,0.78328,0.54545,0.60617,0.33903,0.46439,0.68148,0.82792,0.7812,0.54302,0.60786,0.60617,0.50608
2787,0.63952,0.53819,1.0,1.0,0.94472,0.47988,0.32843,0.33668,0.21605,0.84767,0.52564,0.94473,0.4792,0.32536,0.33903,0.21766,0.84786,0.52557,0.52564,0.65252
2788,0.75707,0.79672,1.0,1.0,0.97744,0.85802,0.84767,0.62814,0.71914,0.7402,0.79696,0.97721,0.85983,0.84786,0.6302,0.7265,0.74017,0.7951,0.79696,0.77028
2789,0.59376,0.74689,1.0,1.0,0.69849,0.70062,1.0,0.97744,0.60372,0.46437,0.74169,0.69915,0.69972,1.0,0.97721,0.60855,0.46553,0.74077,0.74169,0.51899
2790,0.59978,0.57416,1.0,1.0,0.65578,0.58025,0.46437,0.58291,0.69444,0.49386,0.58025,0.65812,0.58291,0.46553,0.58575,0.69231,0.49687,0.5786,0.58025,0.61899
2791,0.51002,0.57675,1.0,1.0,0.86181,0.46769,0.64865,0.65578,0.46605,0.32843,0.57274,0.8661,0.46496,0.649,0.65812,0.46553,0.33276,0.5714,0.57274,0.5793
2792,0.50477,0.52463,1.0,1.0,0.78643,0.40741,0.32843,0.56784,0.28704,0.70343,0.51529,0.79202,0.40912,0.33276,0.57151,0.2849,0.70142,0.51343,0.51529,0.49278
2793,0.7749,0.51664,1.0,1.0,0.2267,0.16308,0.42647,0.78643,0.71296,0.74755,0.50988,0.22963,0.1584,0.42222,0.79202,0.71111,0.74587,0.51053,0.50988,0.91662
2794,0.73067,0.74013,1.0,1.0,0.43719,0.48,0.74755,0.89196,0.96,0.91176,0.7378,0.44046,0.47977,0.74587,0.89174,0.95783,0.91111,0.73808,0.7378,0.70959
2795,0.37456,0.39885,1.0,1.0,0.24121,0.24923,0.46192,0.43719,0.46296,0.52206,0.39544,0.23989,0.24843,0.45698,0.44046,0.46439,0.52251,0.39576,0.39544,0.43998
2796,0.70923,0.59601,1.0,1.0,0.91436,0.64923,0.52206,0.79899,0.5,0.19608,0.59782,0.91795,0.64729,0.52251,0.80171,0.50313,0.1943,0.59679,0.59782,0.71652
2797,0.82533,0.87722,1.0,1.0,1.0,0.7638,1.0,0.91436,0.94462,0.6348,0.87645,1.0,0.76296,1.0,0.91795,0.94758,0.6302,0.87626,0.87645,0.75442
2798,0.70184,0.5694,1.0,1.0,0.5995,0.92025,0.6348,0.40452,0.58769,0.33824,0.58215,0.60456,0.92251,0.6302,0.4057,0.59259,0.33732,0.58083,0.58215,0.77645
2799,0.64319,0.66755,1.0,1.0,0.71465,0.57362,0.72059,0.5995,0.53067,0.81663,0.66049,0.71966,0.57151,0.71738,0.60456,0.5339,0.81595,0.65928,0.66049,0.62678
2800,0.54036,0.65928,1.0,1.0,0.50378,0.64832,0.81663,0.53535,0.62577,0.81174,0.65404,0.50427,0.64615,0.81595,0.52821,0.62507,0.80456,0.65693,0.65404,0.56505
2801,0.45025,0.53522,1.0,1.0,0.53401,0.66972,0.48775,0.50378,0.43865,0.58435,0.53704,0.54017,0.66895,0.4849,0.50427,0.4416,0.58234,0.53638,0.53704,0.36068
2802,0.5485,0.71612,1.0,1.0,0.89646,0.35168,0.58435,0.50505,0.92661,1.0,0.71054,0.89744,0.34872,0.58234,0.50883,0.92593,1.0,0.71069,0.71054,0.40684
2803,0.57549,0.59929,1.0,1.0,0.13131,0.72783,0.61858,0.89646,0.84356,0.44853,0.61311,0.1339,0.73219,0.62222,0.89744,0.84217,0.45071,0.61105,0.61311,0.54777
2804,0.42513,0.33023,1.0,1.0,0.08333,0.15244,0.44853,0.36524,0.62385,0.32439,0.33371,0.08376,0.1567,0.45071,0.36011,0.62906,0.32194,0.33296,0.33371,0.46505
2805,0.1436,0.11957,1.0,1.0,0.07576,0.11585,0.17115,0.08333,0.04893,0.20588,0.1188,0.08205,0.11738,0.17151,0.08376,0.05128,0.20684,0.11682,0.1188,0.15233
2806,0.24703,0.27812,1.0,1.0,0.29471,0.18654,0.20588,0.45202,0.3792,0.16137,0.28148,0.29573,0.19202,0.20684,0.45128,0.38291,0.16011,0.27996,0.28148,0.2075
2807,0.26857,0.28641,1.0,1.0,0.2803,0.06098,0.34474,0.29471,0.51376,0.22738,0.28908,0.28148,0.06382,0.3453,0.29573,0.51966,0.22849,0.28698,0.28908,0.22621
2808,0.27328,0.3292,1.0,1.0,0.58481,0.20732,0.22738,0.38889,0.26829,0.27317,0.32517,0.58348,0.20684,0.22849,0.39202,0.26895,0.27123,0.32498,0.32517,0.25745
2809,0.3916,0.46501,1.0,1.0,0.43544,0.41641,0.27628,0.58481,0.60061,0.49755,0.46819,0.42906,0.41766,0.27293,0.58348,0.60456,0.50142,0.46852,0.46819,0.39145
2810,0.48365,0.5531,1.0,1.0,0.51768,1.0,0.49755,0.52658,0.38906,0.4439,0.56439,0.51567,1.0,0.50142,0.52707,0.39316,0.449,0.56246,0.56439,0.56116
2811,0.51878,0.5031,1.0,1.0,0.2096,0.82371,0.64634,0.51768,0.32317,0.52078,0.5075,0.20741,0.82393,0.649,0.51567,0.32194,0.52707,0.50688,0.5075,0.48547
2812,0.67376,0.79185,1.0,1.0,1.0,0.84451,0.52078,0.67172,0.71341,1.0,0.7925,1.0,0.84274,0.52707,0.66952,0.71567,1.0,0.79174,0.7925,0.5169
2813,0.72485,0.8677,1.0,1.0,0.89367,0.59574,0.97555,1.0,0.9848,0.73236,0.86458,0.89858,0.59715,0.97721,1.0,0.98405,0.73048,0.86369,0.86458,0.68699
2814,0.83229,0.69629,1.0,1.0,0.68608,1.0,0.73236,0.59494,0.67477,0.54523,0.70266,0.68205,1.0,0.73048,0.58917,0.67293,0.54131,0.70556,0.70266,0.89962
2815,0.66382,0.73463,1.0,1.0,0.89646,0.51064,0.78973,0.68608,0.42553,1.0,0.71681,0.89915,0.51225,0.78632,0.68205,0.42108,1.0,0.71807,0.71681,0.666
2816,0.99534,0.98451,1.0,1.0,1.0,1.0,1.0,0.99241,1.0,0.92176,0.98519,1.0,1.0,1.0,0.99316,1.0,0.91795,0.98569,0.98519,1.0
2817,0.89771,0.82132,1.0,1.0,0.4467,0.61818,1.0,1.0,1.0,0.84878,0.82165,0.45641,0.62165,1.0,1.0,1.0,0.85185,0.81894,0.82165,0.95689
2818,0.76454,0.70936,1.0,1.0,0.51899,0.67273,0.84878,0.97975,0.87538,0.38443,0.71519,0.52479,0.67293,0.85185,0.97949,0.87407,0.38803,0.71334,0.71519,0.81377
2819,0.39278,0.24867,1.0,1.0,0.06853,0.26667,0.20244,0.51899,0.33636,0.12652,0.25394,0.06838,0.26325,0.20285,0.52479,0.3396,0.12479,0.25325,0.25394,0.366
2820,0.2224,0.18081,1.0,1.0,0.05076,0.29909,0.12652,0.3038,0.2614,0.08049,0.18623,0.05128,0.30028,0.12479,0.29972,0.25869,0.08262,0.18701,0.18623,0.20912
2821,0.24144,0.18684,1.0,1.0,0.06345,0.41994,0.15122,0.05076,0.36364,0.14112,0.19715,0.06325,0.41994,0.15385,0.05128,0.36239,0.13219,0.19835,0.19715,0.22336
2822,0.23429,0.14614,1.0,1.0,0.17722,0.12085,0.14112,0.1066,0.23333,0.11436,0.14748,0.17892,0.12536,0.13219,0.10769,0.23077,0.10997,0.14891,0.14748,0.3245
2823,0.26726,0.35512,1.0,1.0,0.11168,0.29909,0.24634,0.17722,0.36061,0.90976,0.35109,0.11168,0.29117,0.25356,0.17892,0.36524,0.90598,0.35078,0.35109,0.17284
2824,0.34562,0.4947,1.0,1.0,0.11421,0.17221,0.90976,0.6599,0.83988,0.26829,0.49202,0.11054,0.17208,0.90598,0.65641,0.8359,0.27123,0.49404,0.49202,0.25328
2825,0.30506,0.23091,1.0,1.0,0.24619,0.12085,0.14112,0.11421,0.35241,0.40488,0.22963,0.25413,0.12251,0.13903,0.11054,0.34473,0.40684,0.22994,0.22963,0.30304
2826,0.30567,0.36159,1.0,1.0,0.67766,0.21084,0.40488,0.41985,0.17169,0.23601,0.35451,0.67863,0.21254,0.40684,0.41937,0.17265,0.23704,0.35349,0.35451,0.41947
2827,0.35893,0.49117,1.0,1.0,0.42239,0.46386,0.55718,0.67766,0.44713,0.37226,0.48784,0.42279,0.45755,0.55726,0.67863,0.44786,0.36296,0.49008,0.48784,0.32887
2828,0.28743,0.30053,1.0,1.0,0.38677,0.19219,0.37226,0.32824,0.29819,0.20976,0.29316,0.38746,0.19259,0.36296,0.31966,0.29459,0.20171,0.2979,0.29316,0.26125
2829,0.33438,0.31451,1.0,1.0,0.31552,0.38438,0.20438,0.38677,0.1506,0.42961,0.31121,0.31852,0.38348,0.20114,0.38746,0.14815,0.42849,0.31188,0.31121,0.34672
2830,0.31437,0.24118,1.0,1.0,0.11705,0.18976,0.42961,0.32061,0.20181,0.17233,0.23713,0.11738,0.19031,0.42849,0.31453,0.20114,0.17094,0.23853,0.23713,0.34425
2831,0.25119,0.15792,1.0,1.0,0.10204,0.18318,0.23844,0.11705,0.06907,0.2233,0.1566,0.10313,0.1812,0.24274,0.11738,0.06439,0.23077,0.15551,0.1566,0.32042
2832,0.35469,0.3326,1.0,1.0,0.19338,0.31532,0.2233,0.32398,0.60961,0.37226,0.33894,0.19316,0.3094,0.23077,0.31966,0.60798,0.37265,0.33964,0.33894,0.38405
2833,0.43512,0.44376,1.0,1.0,0.61832,0.67771,0.41505,0.19338,0.07808,0.64964,0.43932,0.61652,0.68205,0.41595,0.19316,0.08034,0.64786,0.4387,0.43932,0.42023
2834,0.72954,0.67785,1.0,1.0,0.71429,0.82934,0.64964,0.42494,0.51506,0.91951,0.67702,0.71738,0.82963,0.64786,0.4302,0.52023,0.91681,0.67546,0.67702,0.77721
2835,0.73977,0.65388,1.0,1.0,0.76276,0.84132,0.68856,0.71429,0.37838,0.5267,0.65404,0.7698,0.83476,0.68889,0.71738,0.38177,0.53162,0.652,0.65404,0.76657
2836,0.57143,0.67196,1.0,1.0,0.53571,0.85886,0.5267,0.75318,0.62763,0.75426,0.6735,0.53219,0.86097,0.53162,0.7453,0.62621,0.74473,0.67606,0.6735,0.48253
2837,0.71737,0.60793,1.0,1.0,0.83163,0.92537,0.48905,0.53571,0.54925,0.36983,0.61795,0.83818,0.92764,0.48832,0.53219,0.55214,0.36923,0.61681,0.61795,0.78708
2838,0.66389,0.67063,1.0,1.0,0.8855,0.35736,0.36983,0.58056,0.92515,0.8932,0.668,0.88547,0.35271,0.36923,0.57436,0.92764,0.89858,0.6686,0.668,0.68329
2839,0.93368,0.91938,1.0,1.0,0.99235,0.98806,0.71046,0.8855,1.0,0.96837,0.92403,0.99202,0.99031,0.70997,0.88547,1.0,0.96638,0.92412,0.92403,0.95318
2840,0.85035,0.92189,1.0,1.0,0.97954,0.90419,0.96837,0.89003,0.91317,0.87105,0.92023,0.97778,0.90541,0.96638,0.8849,0.91681,0.87009,0.92106,0.92023,0.7698
2841,0.90663,0.92026,1.0,1.0,0.91837,0.87425,0.86893,0.97954,0.86866,0.99272,0.9169,0.91966,0.87635,0.86325,0.97778,0.86952,0.99487,0.91708,0.9169,0.88908
2842,0.91815,0.92247,1.0,1.0,0.90537,0.87463,0.99272,0.90281,0.82985,1.0,0.91776,0.89972,0.87578,0.99487,0.90655,0.82963,1.0,0.91756,0.91776,0.91985
2843,0.87597,0.83921,1.0,1.0,0.96419,0.74627,0.74092,0.90537,0.98507,0.71533,0.84245,0.96182,0.74929,0.74758,0.89972,0.98405,0.71225,0.84286,0.84245,0.90104
2844,0.92223,0.92681,1.0,1.0,1.0,0.90448,0.71533,0.96675,1.0,0.99027,0.92906,1.0,0.90427,0.71225,0.96923,1.0,0.9886,0.92947,0.92906,0.90237
2845,0.8816,0.94542,1.0,1.0,0.94373,0.83333,0.9661,1.0,1.0,0.92233,0.94444,0.94644,0.83248,0.96524,1.0,1.0,0.92251,0.94425,0.94444,0.86828
2846,0.93137,0.90352,1.0,1.0,0.97179,0.9791,0.92233,0.57801,0.9881,1.0,0.90655,0.97265,0.97721,0.92251,0.57664,0.99031,1.0,0.90655,0.90655,0.99649
2847,0.90058,0.9348,1.0,1.0,0.85385,0.99702,0.83981,0.97179,0.97024,0.99272,0.9377,0.85299,0.99715,0.84217,0.97265,0.96752,0.99373,0.93757,0.9377,0.92953
2848,0.97134,0.96567,1.0,1.0,0.98721,1.0,0.99272,0.98724,0.9791,0.85922,0.96828,0.99031,1.0,0.99373,0.98519,0.97892,0.86154,0.96758,0.96828,0.9603
2849,0.78155,0.87841,1.0,1.0,0.74103,0.83881,1.0,0.98721,0.67262,0.98544,0.86904,0.73504,0.83704,1.0,0.99031,0.66781,0.98405,0.87085,0.86904,0.76676
2850,0.46293,0.50968,1.0,1.0,0.08205,0.31157,0.98544,0.77949,0.75893,0.14286,0.51026,0.08604,0.31282,0.98405,0.77778,0.76125,0.1396,0.51006,0.51026,0.44283
2851,0.20064,0.13336,1.0,1.0,0.14872,0.05935,0.16707,0.08205,0.29167,0.06796,0.13713,0.15043,0.05812,0.16866,0.08604,0.2906,0.06895,0.13614,0.13713,0.18832
2852,0.12894,0.11752,1.0,1.0,0.05913,0.10682,0.06796,0.24041,0.1131,0.11864,0.11738,0.05983,0.10313,0.06895,0.23419,0.1151,0.12308,0.11768,0.11738,0.16097
2853,0.29065,0.36456,1.0,1.0,0.76607,0.07988,0.33898,0.05913,0.30861,0.58213,0.35451,0.76125,0.07521,0.33732,0.05983,0.31396,0.57949,0.3558,0.35451,0.27018
2854,0.87563,0.82886,1.0,1.0,1.0,0.96142,0.58213,0.60769,0.87834,0.97816,0.83362,1.0,0.96011,0.57949,0.60798,0.87578,0.97835,0.83462,0.83362,0.89145
2855,0.4726,0.53322,1.0,1.0,0.1671,0.0,0.89346,1.0,0.99407,0.13801,0.53162,0.16638,0.0,0.89402,1.0,0.99373,0.13561,0.53211,0.53162,0.46705
2856,0.03404,0.14864,1.0,1.0,0.3,0.17804,0.13801,0.25897,0.0,0.01211,0.14739,0.29858,0.17664,0.13561,0.25869,0.0,0.01481,0.14786,0.14739,0.01368
2857,0.35187,0.24857,1.0,1.0,0.01799,0.0,0.39372,0.3,0.0,0.67797,0.23153,0.01937,0.0,0.39373,0.29858,0.0,0.67749,0.23161,0.23153,0.37142
2858,0.53983,0.36456,1.0,1.0,0.45758,0.19527,0.67797,0.01285,0.48225,0.33656,0.36021,0.45926,0.19487,0.67749,0.0114,0.48205,0.33618,0.36041,0.36021,0.65641
2859,0.37034,0.41495,1.0,1.0,0.2108,0.36982,0.09179,0.45758,0.96154,0.47585,0.42868,0.21026,0.37037,0.09402,0.45926,0.96068,0.47749,0.4279,0.42868,0.3849
2860,0.77006,0.56797,1.0,1.0,0.98458,0.26627,0.47585,0.51414,0.04142,0.99515,0.5453,0.98689,0.26553,0.47749,0.51168,0.0359,0.9943,0.54623,0.5453,0.87816
2861,0.3862,0.47449,1.0,1.0,0.36504,0.55325,0.08475,0.98458,0.56509,0.34867,0.48386,0.36695,0.55385,0.08604,0.98689,0.56068,0.34872,0.48356,0.48386,0.33438
2862,0.72509,0.60185,1.0,1.0,0.7635,0.72189,0.34867,0.61954,0.09467,1.0,0.59155,0.76296,0.72251,0.34872,0.61937,0.09573,1.0,0.59138,0.59155,0.81282
2863,0.7932,0.68014,1.0,1.0,0.74036,0.45428,0.15942,0.7635,1.0,0.98551,0.68376,0.73789,0.45812,0.16011,0.76296,1.0,0.98348,0.68384,0.68376,0.76923
2864,0.92884,0.88786,1.0,1.0,1.0,0.99115,0.98551,0.9563,0.31751,1.0,0.8754,1.0,0.99031,0.98348,0.95954,0.31909,1.0,0.87508,0.8754,0.97578
2865,0.90257,0.94327,1.0,1.0,1.0,1.0,1.0,1.0,0.77286,0.87167,0.94169,1.0,1.0,1.0,1.0,0.77721,0.87293,0.94076,0.94169,0.91349
2866,0.88895,0.90062,1.0,1.0,1.0,0.9115,0.87167,0.71392,1.0,0.92029,0.90342,1.0,0.91339,0.87293,0.7151,1.0,0.91909,0.9029,0.90342,0.90541
2867,0.67502,0.74605,1.0,1.0,0.64781,1.0,0.7724,1.0,0.97059,0.1816,0.76163,0.64444,1.0,0.77379,1.0,0.96809,0.18348,0.76207,0.76163,0.57075
2868,0.40059,0.50923,1.0,1.0,0.30928,0.41298,0.1816,0.78811,0.82647,0.58354,0.51624,0.30997,0.40684,0.18348,0.78575,0.8245,0.58689,0.517,0.51624,0.3208
2869,0.4297,0.39104,1.0,1.0,0.41495,0.41471,0.46247,0.30928,0.37353,0.36804,0.39202,0.41823,0.41538,0.46781,0.30997,0.37265,0.36809,0.3905,0.39202,0.48765
2870,0.57257,0.46924,1.0,1.0,0.24227,0.40294,0.36804,0.63307,0.87941,0.34541,0.47607,0.24558,0.39886,0.36809,0.62051,0.88319,0.34017,0.47852,0.47607,0.6056
2871,0.54527,0.44244,1.0,1.0,0.49612,0.50588,0.31401,0.24227,0.42183,0.67391,0.44359,0.49915,0.50826,0.30655,0.24558,0.42336,0.67863,0.44234,0.44359,0.485
2872,0.58568,0.53644,1.0,1.0,0.76227,0.59824,0.67391,0.44588,0.28824,0.42754,0.53124,0.75954,0.59259,0.67863,0.44615,0.28832,0.42222,0.53268,0.53124,0.59668
2873,0.66793,0.68292,1.0,1.0,0.92526,0.85882,0.34058,0.76227,0.61176,0.64096,0.68946,0.9265,0.85983,0.34245,0.75954,0.60969,0.63875,0.68994,0.68946,0.58613
2874,0.7235,0.66667,1.0,1.0,0.59948,0.96471,0.64096,0.54522,0.51613,0.74879,0.66895,0.6,0.96296,0.63875,0.54473,0.5151,0.75214,0.66922,0.66895,0.7416
2875,0.33064,0.37182,1.0,1.0,0.28424,0.22647,0.59662,0.59948,0.18182,0.29157,0.36382,0.28775,0.23248,0.59886,0.6,0.17778,0.28604,0.36337,0.36382,0.31481
2876,0.5345,0.52143,1.0,1.0,0.0,0.57547,1.0,1.0,0.57233,0.0,0.52526,0.0,0.57835,1.0,1.0,0.57322,0.0,0.52463,0.52526,0.55584
2877,0.17293,0.28986,1.0,1.0,1.0,0.02201,0.0,0.00998,0.0,0.59158,0.2698,1.0,0.02051,0.0,0.00741,0.0,0.59088,0.2706,0.2698,0.10399
2878,0.55117,0.46833,1.0,1.0,0.0,0.0,0.59259,1.0,0.65615,0.50123,0.45802,0.0,0.0,0.59031,1.0,0.65869,0.49915,0.45833,0.45802,0.67047
2879,0.40375,0.38671,1.0,1.0,0.26933,0.49686,0.50123,0.21446,0.06289,0.72593,0.37873,0.27123,0.49858,0.49915,0.21425,0.06097,0.72821,0.37845,0.37873,0.3887
2880,0.03592,0.05174,1.0,1.0,0.0,0.0,0.00494,0.26933,0.00629,0.00988,0.04834,0.0,0.0,0.00627,0.27123,0.00627,0.00627,0.04841,0.04834,0.03504
2881,0.13133,0.03391,1.0,1.0,0.0,0.0,0.00988,0.0,0.22571,0.0,0.03894,0.0,0.0,0.00627,0.0,0.22735,0.0,0.03926,0.03894,0.17863
2882,0.13045,0.16325,1.0,1.0,0.28,0.33229,0.14074,0.0,0.0,0.22469,0.16325,0.28034,0.33219,0.14131,0.0,0.0,0.22564,0.16295,0.16325,0.09117
2883,0.203,0.26381,1.0,1.0,0.3875,0.42812,0.22469,0.0,0.0,0.51724,0.26011,0.38746,0.42906,0.22564,0.0,0.0,0.51852,0.25959,0.26011,0.21121
2884,0.42975,0.40901,1.0,1.0,0.49377,0.0,0.71852,0.3875,0.23899,0.49383,0.38765,0.49345,0.0,0.71738,0.38746,0.2359,0.49174,0.38877,0.38765,0.47683
2885,0.5329,0.76471,1.0,1.0,0.78554,0.95283,0.49383,0.9601,0.77116,0.66749,0.77113,0.78575,0.95214,0.49174,0.95783,0.7698,0.66952,0.77182,0.77113,0.3717
2886,0.51611,0.50178,1.0,1.0,0.15212,0.00627,0.28642,0.78554,0.95298,0.81081,0.50009,0.15271,0.00684,0.28718,0.78575,0.95214,0.81595,0.49902,0.50009,0.53913
